time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
187, 4.97204E-01, 2.22871E-01, 1.69095E-01, 2.02462E-01, 2.19172E-02, 1.27855E-02, 1.09809E-02, 1.37291E+00
188, 4.88717E-01, 2.24693E-01, 1.69628E-01, 2.04408E-01, 2.20429E-02, 1.28038E-02, 1.10163E-02, 1.35264E+00
189, 4.81003E-01, 2.20860E-01, 1.69482E-01, 2.04721E-01, 2.21765E-02, 1.28193E-02, 1.10502E-02, 1.34163E+00
190, 5.01087E-01, 2.16642E-01, 1.68626E-01, 2.04079E-01, 2.23064E-02, 1.28367E-02, 1.10865E-02, 1.37588E+00
191, 5.14943E-01, 2.22143E-01, 1.67037E-01, 2.03498E-01, 2.24346E-02, 1.28576E-02, 1.11234E-02, 1.38925E+00
192, 5.11916E-01, 2.28387E-01, 1.64705E-01, 2.01062E-01, 2.25480E-02, 1.28766E-02, 1.11615E-02, 1.36667E+00
193, 5.13144E-01, 2.30681E-01, 1.65283E-01, 2.00150E-01, 2.26703E-02, 1.28926E-02, 1.11963E-02, 1.35685E+00
194, 4.94183E-01, 2.30986E-01, 1.65822E-01, 2.01151E-01, 2.27882E-02, 1.29056E-02, 1.12303E-02, 1.34267E+00
195, 5.11059E-01, 2.25791E-01, 1.65726E-01, 2.00590E-01, 2.29104E-02, 1.29130E-02, 1.12604E-02, 1.32115E+00
196, 5.28141E-01, 2.30638E-01, 1.64968E-01, 1.98528E-01, 2.30262E-02, 1.29191E-02, 1.12914E-02, 1.33827E+00
197, 5.32329E-01, 2.32131E-01, 1.63527E-01, 1.95062E-01, 2.31381E-02, 1.29209E-02, 1.13232E-02, 1.34411E+00
198, 5.18018E-01, 2.38064E-01, 1.61397E-01, 1.94834E-01, 2.32496E-02, 1.29219E-02, 1.13554E-02, 1.32138E+00
199, 5.01090E-01, 2.37691E-01, 1.58577E-01, 1.98237E-01, 2.33628E-02, 1.29205E-02, 1.13876E-02, 1.33646E+00
200, 5.31880E-01, 2.33025E-01, 1.58666E-01, 2.00138E-01, 2.34620E-02, 1.29196E-02, 1.14170E-02, 1.31471E+00
201, 5.49644E-01, 2.41011E-01, 1.58719E-01, 2.00538E-01, 2.35681E-02, 1.29167E-02, 1.14463E-02, 1.31756E+00
202, 5.43682E-01, 2.44530E-01, 1.58178E-01, 1.99476E-01, 2.36625E-02, 1.29160E-02, 1.14735E-02, 1.33746E+00
203, 5.28392E-01, 2.41719E-01, 1.57027E-01, 1.97031E-01, 2.37606E-02, 1.29118E-02, 1.14985E-02, 1.32258E+00
204, 5.28276E-01, 2.43419E-01, 1.55258E-01, 1.95503E-01, 2.38647E-02, 1.29032E-02, 1.15242E-02, 1.30835E+00
205, 5.67070E-01, 2.41342E-01, 1.57317E-01, 1.96926E-01, 2.39510E-02, 1.28955E-02, 1.15482E-02, 1.29343E+00
206, 5.75393E-01, 2.41806E-01, 1.59787E-01, 1.97229E-01, 2.40354E-02, 1.28882E-02, 1.15767E-02, 1.24615E+00
207, 5.61124E-01, 2.49504E-01, 1.59698E-01, 1.97160E-01, 2.41196E-02, 1.28849E-02, 1.16009E-02, 1.27436E+00
208, 5.39340E-01, 2.51018E-01, 1.61130E-01, 1.95680E-01, 2.41941E-02, 1.28813E-02, 1.16248E-02, 1.27562E+00
209, 5.38427E-01, 2.46056E-01, 1.66317E-01, 1.92862E-01, 2.42801E-02, 1.28714E-02, 1.16469E-02, 1.26155E+00
210, 5.74611E-01, 2.45126E-01, 1.67762E-01, 1.91248E-01, 2.43550E-02, 1.28596E-02, 1.16672E-02, 1.27303E+00
211, 6.07009E-01, 2.45728E-01, 1.72896E-01, 1.93766E-01, 2.44283E-02, 1.28533E-02, 1.16878E-02, 1.24919E+00
212, 6.06393E-01, 2.54536E-01, 1.74522E-01, 1.95098E-01, 2.44863E-02, 1.28459E-02, 1.17054E-02, 1.22554E+00
213, 5.72441E-01, 2.56778E-01, 1.71745E-01, 1.95271E-01, 2.45492E-02, 1.28338E-02, 1.17223E-02, 1.25271E+00
214, 5.58382E-01, 2.52020E-01, 1.72534E-01, 1.94339E-01, 2.46250E-02, 1.28247E-02, 1.17380E-02, 1.25584E+00
215, 5.94701E-01, 2.48491E-01, 1.75620E-01, 1.92375E-01, 2.46872E-02, 1.28191E-02, 1.17524E-02, 1.22783E+00
216, 6.10725E-01, 2.51525E-01, 1.74833E-01, 1.92604E-01, 2.47513E-02, 1.28109E-02, 1.17684E-02, 1.20297E+00
217, 6.16332E-01, 2.55357E-01, 1.77072E-01, 1.94940E-01, 2.47990E-02, 1.28040E-02, 1.17789E-02, 1.20039E+00
218, 6.07370E-01, 2.62096E-01, 1.80583E-01, 1.96079E-01, 2.48231E-02, 1.27942E-02, 1.17922E-02, 1.21801E+00
219, 5.67722E-01, 2.62046E-01, 1.80235E-01, 1.96038E-01, 2.48728E-02, 1.27882E-02, 1.18031E-02, 1.22057E+00
220, 6.02457E-01, 2.54917E-01, 1.79264E-01, 1.94860E-01, 2.49420E-02, 1.27828E-02, 1.18112E-02, 1.20712E+00
221, 6.16641E-01, 2.55717E-01, 1.85755E-01, 1.92610E-01, 2.50000E-02, 1.27739E-02, 1.18184E-02, 1.19034E+00
222, 6.44208E-01, 2.59984E-01, 1.88285E-01, 1.89376E-01, 2.50431E-02, 1.27640E-02, 1.18264E-02, 1.17924E+00
223, 6.37797E-01, 2.58100E-01, 1.88401E-01, 1.87569E-01, 2.50654E-02, 1.27528E-02, 1.18352E-02, 1.20456E+00
224, 5.97490E-01, 2.61481E-01, 1.90390E-01, 1.89505E-01, 2.50988E-02, 1.27424E-02, 1.18435E-02, 1.23143E+00
225, 6.25730E-01, 2.59516E-01, 1.87855E-01, 1.90485E-01, 2.51602E-02, 1.27360E-02, 1.18454E-02, 1.24605E+00
226, 6.53110E-01, 2.56112E-01, 1.85854E-01, 1.90541E-01, 2.52037E-02, 1.27251E-02, 1.18458E-02, 1.24541E+00
227, 6.46534E-01, 2.62119E-01, 1.90336E-01, 1.89720E-01, 2.52483E-02, 1.27096E-02, 1.18452E-02, 1.22871E+00
228, 6.50891E-01, 2.61471E-01, 1.90941E-01, 1.89480E-01, 2.52670E-02, 1.26942E-02, 1.18443E-02, 1.19548E+00
229, 6.38164E-01, 2.67115E-01, 1.89743E-01, 1.92342E-01, 2.52760E-02, 1.26791E-02, 1.18417E-02, 1.20926E+00
230, 5.96872E-01, 2.66751E-01, 1.92306E-01, 1.94184E-01, 2.53047E-02, 1.26673E-02, 1.18448E-02, 1.23249E+00
231, 6.48181E-01, 2.59053E-01, 1.92039E-01, 1.95008E-01, 2.53434E-02, 1.26535E-02, 1.18475E-02, 1.24235E+00
232, 6.66836E-01, 2.65801E-01, 1.89719E-01, 1.94835E-01, 2.53525E-02, 1.26392E-02, 1.18413E-02, 1.23937E+00
233, 6.51400E-01, 2.69324E-01, 1.95539E-01, 1.93705E-01, 2.53689E-02, 1.26204E-02, 1.18352E-02, 1.23058E+00
234, 6.47990E-01, 2.66089E-01, 1.99190E-01, 1.91673E-01, 2.53735E-02, 1.26026E-02, 1.18305E-02, 1.20361E+00
235, 6.17215E-01, 2.66247E-01, 1.98820E-01, 1.88809E-01, 2.53824E-02, 1.25848E-02, 1.18248E-02, 1.22111E+00
236, 6.40572E-01, 2.63785E-01, 1.95879E-01, 1.86746E-01, 2.54176E-02, 1.25718E-02, 1.18196E-02, 1.25511E+00
237, 6.69409E-01, 2.57112E-01, 1.93595E-01, 1.88564E-01, 2.54096E-02, 1.25567E-02, 1.18113E-02, 1.27657E+00
238, 6.65192E-01, 2.62947E-01, 1.96111E-01, 1.89396E-01, 2.53733E-02, 1.25408E-02, 1.18022E-02, 1.28429E+00
239, 6.57168E-01, 2.62130E-01, 1.97335E-01, 1.89265E-01, 2.53573E-02, 1.25200E-02, 1.17925E-02, 1.27737E+00
240, 6.53752E-01, 2.65414E-01, 1.95935E-01, 1.88207E-01, 2.53302E-02, 1.24973E-02, 1.17829E-02, 1.25515E+00
241, 6.20720E-01, 2.65559E-01, 1.97481E-01, 1.89774E-01, 2.53007E-02, 1.24770E-02, 1.17729E-02, 1.22103E+00
242, 6.64619E-01, 2.58484E-01, 1.95390E-01, 1.92599E-01, 2.52902E-02, 1.24594E-02, 1.17685E-02, 1.25346E+00
243, 6.85813E-01, 2.67399E-01, 1.94800E-01, 1.94489E-01, 2.52472E-02, 1.24372E-02, 1.17610E-02, 1.27497E+00
244, 6.73837E-01, 2.70730E-01, 1.97508E-01, 1.95438E-01, 2.51871E-02, 1.24179E-02, 1.17492E-02, 1.28699E+00
245, 6.37277E-01, 2.67370E-01, 2.01318E-01, 1.95456E-01, 2.51504E-02, 1.24045E-02, 1.17331E-02, 1.28253E+00
246, 6.29847E-01, 2.65675E-01, 2.01687E-01, 1.94570E-01, 2.51013E-02, 1.23901E-02, 1.17180E-02, 1.26051E+00
247, 6.42922E-01, 2.63454E-01, 2.01183E-01, 1.92817E-01, 2.50443E-02, 1.23741E-02, 1.17058E-02, 1.25410E+00
248, 6.44435E-01, 2.57191E-01, 1.97298E-01, 1.90248E-01, 2.50020E-02, 1.23553E-02, 1.16957E-02, 1.29673E+00
249, 6.52671E-01, 2.60739E-01, 1.96506E-01, 1.88813E-01, 2.49257E-02, 1.23428E-02, 1.16849E-02, 1.32788E+00
250, 6.36375E-01, 2.61503E-01, 1.99812E-01, 1.90606E-01, 2.48942E-02, 1.23333E-02, 1.16733E-02, 1.34610E+00
